case_id,env_id,checkpoint,episode_return,episode_length,action_abs_max,target_joint_limit_steps,actual_joint_limit_steps,target_joint_max_excess_rad,actual_joint_max_excess_rad,self_collision_steps,self_collision_max_N,confirmed_nonfoot_ground_steps,confirmed_nonfoot_ground_max_N,foot_ground_steps,nonfinite,primary_fall,height_failure,tilt_failure,timeout,episode_seconds,velocity_tracking_error_mean,velocity_tracking_mean,command_x_mean,command_y_mean,actual_x_mean,actual_y_mean,actual_forward_distance,action_abs_mean,seed,observation_noise_seed
independent_forward_10,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.38220447394997,1000,3.3818612098693848,57,0,0.5966076254844666,0.0,2,4.564573287963867,0,0.0,996,False,False,False,False,True,20.0,0.47751843500882385,0.4117649637274444,0.5,0.0,0.02696342725335853,-0.0032520916413050147,0.5392685450671707,0.22842161879688502,92345,2775637
independent_forward_11,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,10.54715180839412,673,2.7340965270996094,40,0,0.32012248039245605,0.0,1,8.80548095703125,0,0.0,667,False,True,True,False,False,13.46,0.5464700766206674,0.37594448301822175,0.5,0.0,-0.041409980146858545,-0.002543697211111966,-0.557378332776716,0.23385565579601772,92345,2880366
independent_forward_12,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,7.810816576524303,562,3.438875198364258,51,0,0.6216127276420593,0.0,0,0.0,0,0.0,554,False,True,True,False,False,11.24,0.4975668400579076,0.4126304153936624,0.5,0.0,0.11737976656494219,0.05102634370791829,1.3193485761899502,0.2514855751761126,92345,2985095
independent_forward_13,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.218285702067078,1000,2.9245848655700684,73,0,0.396056592464447,0.0,6,35.26807403564453,0,0.0,988,False,False,False,False,True,20.0,0.4662963231429458,0.4299739260263741,0.5,0.0,0.04355774469161406,-0.005883165508275851,0.8711548938322813,0.23799758757650852,92345,3089824
independent_forward_14,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.555653837393038,1000,3.505495548248291,59,0,0.6508309245109558,0.0,3,25.532363891601562,0,0.0,992,False,False,False,False,True,20.0,0.46805401942133906,0.42639937545359136,0.5,0.0,0.03673567527470004,-0.006594961846974911,0.7347135054940008,0.23723556116223335,92345,3194553
independent_forward_15,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.397953109815717,1000,2.6687474250793457,36,0,0.28385215997695923,0.0,0,0.0,0,0.0,998,False,False,False,False,True,20.0,0.4850554749071598,0.3996970750540495,0.5,0.0,0.020811305280774833,-0.004420966326491907,0.41622610561549667,0.23559089520573617,92345,3299282
independent_forward_16,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.53135879454203,1000,3.1408958435058594,81,0,0.49092572927474976,0.0,3,4.764885902404785,0,0.0,985,False,False,False,False,True,20.0,0.46854736141860487,0.430036533344537,0.5,0.0,0.03779134332410467,-0.002599750516470522,0.7558268664820935,0.23902884784340858,92345,3404011
independent_forward_17,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.52235690364614,1000,3.521347761154175,57,0,0.6577833294868469,0.0,3,16.15757179260254,0,0.0,990,False,False,False,False,True,20.0,0.4738221880942583,0.4207559047881514,0.5,0.0,0.030463547269580886,-0.003461348792305216,0.6092709453916177,0.22891908442229034,92345,3508740
independent_forward_18,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.321942332215258,62,1.7413995265960693,12,0,0.25406837463378906,0.0,1,5.472545623779297,0,0.0,60,False,True,True,False,False,1.24,1.228150733055607,0.0285156498381478,0.5,0.0,-0.668550705717456,0.373573778137084,-0.8290028750896454,0.282389874900541,92345,3613469
independent_forward_19,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.5058827907778323,44,1.6825284957885742,8,0,0.2282489538192749,0.0,0,0.0,0,0.0,44,False,True,True,False,False,0.88,1.4028449261730367,0.008270891663350953,0.5,0.0,-0.8960136114196344,0.13635243407704614,-0.7884919780492783,0.257356469604102,92345,3718198
independent_forward_20,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.4411952733353246,55,3.2785305976867676,21,0,0.5512892603874207,0.0,0,0.0,0,0.0,50,False,True,True,False,False,1.1,0.7657402932643891,0.26658881032830817,0.5,0.0,0.7912472383542495,0.6574184824119914,0.8703719621896744,0.38045397211204873,92345,3822927
independent_forward_21,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.456255695724394,1000,3.1537230014801025,59,0,0.4965514540672302,0.0,4,39.91621780395508,0,0.0,993,False,False,False,False,True,20.0,0.4751307613551617,0.41636458346620203,0.5,0.0,0.028181482806336134,-0.0030978472754359244,0.5636296561267227,0.23713340160250665,92345,3927656
independent_forward_22,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.07761487038806,1000,2.7010369300842285,62,0,0.2980136275291443,0.0,5,21.320951461791992,0,0.0,992,False,False,False,False,True,20.0,0.4727905852496624,0.4204464856684208,0.5,0.0,0.03441996828420088,-0.003926537285093218,0.6883993656840176,0.23076998163759707,92345,4032385
independent_forward_23,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.20426697388757,1000,3.0921740531921387,65,0,0.4695574641227722,0.0,2,17.444719314575195,0,0.0,992,False,False,False,False,True,20.0,0.4768082453161478,0.4158942825719714,0.5,0.0,0.028261222838656976,-0.004457230800064281,0.5652244567731396,0.23736421544849873,92345,4137114
independent_forward_24,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.50572578480933,1000,3.2531886100769043,58,0,0.5401747822761536,0.0,1,0.8417025804519653,0,0.0,994,False,False,False,False,True,20.0,0.4710473251193762,0.4228671630769968,0.5,0.0,0.031920114265056324,-0.0014370935845654457,0.6384022853011265,0.2287384438365698,92345,4241843
independent_forward_25,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-2.855581453644845,75,4.494070529937744,32,0,1.084397554397583,0.0,0,0.0,0,0.0,69,False,True,True,False,False,1.5,0.5055347535014153,0.5589298715508387,0.5,0.0,0.7236186295747757,0.3601293800274531,1.0854279443621635,0.39217659771442415,92345,4346572
independent_forward_26,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.01002552639693,78,1.6048271656036377,11,0,0.19417083263397217,0.0,0,0.0,0,0.0,76,False,True,True,False,False,1.56,1.0598101791663048,0.05953514015908834,0.5,0.0,-0.5516001469431779,0.09053421021142127,-0.8604962292313576,0.2532759196101091,92345,4451301
independent_forward_27,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.3360217605077196,65,1.5403542518615723,13,0,0.1658945083618164,0.0,1,20.534143447875977,0,0.0,65,False,True,True,False,False,1.3,1.2567392862760103,0.018480683701324434,0.5,0.0,-0.6994847435217637,0.33652326441728153,-0.9093301665782929,0.2759013462525148,92345,4556030
independent_forward_28,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.321437575272284,1000,2.6502902507781982,48,0,0.2757572531700134,0.0,1,1.699622392654419,0,0.0,994,False,False,False,False,True,20.0,0.48255893085896967,0.4058954863101244,0.5,0.0,0.02340766126126982,-0.005164858516014646,0.4681532252253965,0.2293525758087635,92345,4660759
independent_forward_29,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.31797787779942,1000,2.81331467628479,45,0,0.3472561240196228,0.0,2,22.79726791381836,0,0.0,996,False,False,False,False,True,20.0,0.48201028421521186,0.4066892468445003,0.5,0.0,0.024713745773769915,-0.0036907355431467295,0.4942749154753983,0.22554160697758197,92345,4765488
independent_forward_30,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.338976539089344,1000,3.0493907928466797,62,0,0.45079368352890015,0.0,2,19.489364624023438,0,0.0,990,False,False,False,False,True,20.0,0.47097248273715375,0.42514924734085796,0.5,0.0,0.03171283107411,-0.003401677038607886,0.6342566214822,0.22785623031109573,92345,4870217
independent_forward_31,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.2317400987667497,64,3.1651995182037354,26,0,0.5015848278999329,0.0,0,0.0,0,0.0,61,False,True,True,False,False,1.28,0.6582721585873514,0.37881153954467095,0.5,0.0,0.713512133108452,0.5618530996143818,0.9132955303788185,0.3865500567480922,92345,4974946
